,Participant,Comparison Hertz,3s-pre-ready,2s-pre-ready,1s-pre-ready,0th-time,at-ready,1s-post-ready,2s-post-ready,at-standard,1s-post-standard,2s-post-standard,3s-post-standard,at-comparison,1s-post-comparison,2s-post-comp,3s-post-comp,at-response,1s-post-response,2s-post-response,3s-post-response,4s-post-response,Response (Correct/Incorrect),Baseline
8_3,8,844,,,,4.69039652397765,4.810495508170226,5.1260759437430785,4.781092737945262,4.624110829151987,4.194389570356322,4.390217056016255,4.184098089036927,4.230860933663828,4.614181949995293,4.018459104699383,4.258428913941971,4.4024748452832165,4.798020051849803,4.3704865551564085,4.178586304567919,4.072010599657295,Incorrect,4.69039652397765
9_1,9,844,3.310267522066211,3.4122736570025918,3.3742605799766645,,3.258342649170138,3.2680694913886525,3.2936204824419373,2.9015850889404824,2.9474844301089482,3.0765278578923643,3.056132752742004,3.173619588230348,3.2311608009097075,3.2948013839067376,3.3228507943461354,3.3214046591281505,3.4724837201272662,3.5881591715718795,3.2541015759400884,3.185842314235229,Correct,3.3612705895344015
9_2,9,844,3.4760939805953366,3.27377284696822,3.3334307720289202,,3.2918677505452085,3.2108272299577165,3.285343256243538,3.259761670706658,3.0719747370053208,3.2317914182793905,3.0832344615614407,3.1135096432143183,3.178436671580246,3.3416392154611243,3.375638890921263,3.442504420874655,3.345547534725333,3.4897456086981293,3.2977515988455677,3.112995483632234,Incorrect,3.374933413781778
9_3,9,844,3.273758861059537,3.1449297118970447,3.1024959201979008,,3.2973139987866165,3.207697504955324,3.3287737112431723,3.34667638190627,3.3726873621982367,3.4425625443878443,3.374707507627912,3.256505960145212,3.5120418370988107,3.4074009881954344,3.3387127015302474,3.4092544423134035,3.490116484858528,3.511697264782027,3.174428777375084,3.166866811259946,Incorrect,3.2093442864782906
11_1,11,844,3.8424395951795076,3.9414633542196005,3.4598741759361524,,3.8253170997256,3.7982846643809687,3.797657305593444,3.8776911887928853,3.8792741395812995,3.8887169406590365,3.585504195271817,3.647147438410361,4.065828725023724,4.212325633093931,4.211771807676642,4.14591910380377,4.115808397848565,4.112877238926285,4.104674843659243,4.106455525462295,Correct,3.891951474699554
11_2,11,844,3.8826581630613823,3.9045787792594737,3.794741647788673,,3.09670910878946,3.380892935836241,3.6819893598903577,3.1906787242414945,3.473972729864177,3.7866304725960678,3.714958053572749,3.6066424819170915,3.3468961502667973,3.9915291363939733,4.165606534426302,4.134024217734626,4.1576138789592445,4.239049111426512,4.369664049605284,4.50884272313659,Correct,3.893618471160428
11_3,11,844,3.2737804660669365,3.368485280525563,3.2619369969334624,,3.2110042615225454,3.2541731273957177,2.912091301662454,2.74976597497476,3.166865976110407,3.081387391900262,3.0700048704169824,3.103634345522446,3.2732373263034353,3.2544282319598166,3.162367184548553,2.9683996765789673,3.078685214756367,3.159063680883083,2.874062298410134,3.128975144790945,Incorrect,3.32113287329625
12_1,12,844,7.085507161626583,7.337544369678021,7.323338596078055,,5.042666460007966,5.131189153741916,5.232859456849736,5.286862010000227,5.29636929625525,5.328568587082712,5.320101820828151,5.305205227074096,5.180762331562248,5.475156681392194,5.471098370072485,5.499188762997227,5.547163772147168,5.540146855580851,5.454551787328139,5.427171827782875,Correct,7.211525765652302
12_2,12,844,6.0671531736916195,6.141238677013071,5.737069351726464,,5.659151665686182,5.855543135085403,5.996021069815347,4.2234417989683894,3.8937740704244046,4.220166862423671,4.53991638459237,5.158301755670188,5.033848971120287,5.010172551206209,4.677049937802377,5.152131495115516,5.513418337215315,5.577649884096203,5.08255912341885,4.813622951537157,Correct,6.104195925352345
12_3,12,844,4.456684394628443,4.306524855336578,4.039349237268158,,3.6486544229012305,3.933329328227854,3.9021954774773193,4.442268989570893,4.550540230976949,3.896924318721986,3.7522188754236256,4.358056925780536,4.00227354739555,4.508939249507134,4.648282246038843,4.670880913456761,4.65363626764529,4.777465599453556,4.929858958577335,3.9338474289184635,Correct,4.3816046249825105
13_1,13,844,,,,2.4204042215959958,2.346508982205059,2.5293917460296447,2.7245959232798054,2.997047823151134,2.991326084938952,3.030360241375054,3.0607253735699187,3.074197299179171,3.123329675132199,3.188061401244242,2.7806911077796848,3.0271018635929434,3.0786720039212034,3.1486014736099293,2.9920634801795907,2.379871877045086,Correct,2.4204042215959958
13_2,13,844,2.184147145844436,2.0351022634810505,2.067863240427293,,2.151124390639618,2.1833059721345847,2.1036409770451985,2.4030283163447126,2.3751044237464356,2.3200391327477785,2.3550813897002976,2.0049321758749934,2.192565253658573,2.3332678094783903,2.3498163278318804,2.2280330082342226,2.3626618585882495,2.3209514195976193,2.268735103333952,2.3874673577939887,Incorrect,2.1096247046627434
13_3,13,844,2.393553156895212,2.444459963823593,2.348874192596125,,2.092187801874375,2.3677071666895824,2.253222703871985,1.925881548616481,1.8106836213950561,1.8555688845525642,1.8390915617540369,2.106099292601505,2.2352535815378767,2.2316864061048713,2.292013704041565,2.2339217780103353,2.32029522158502,2.422519385092194,2.3522801526711827,2.2140071833931363,Correct,2.419006560359403
14_1,14,844,REJECT,,,,,,,,,,,,,,,,,,,,,
14_2,14,844,3.4222555478440517,3.2575584460826215,3.016324803475891,,3.3220640339931395,3.253287738032548,3.3411013566274423,3.019954510919812,3.083366561539187,3.179120264683166,3.119126643810551,3.2321368717000043,3.214011958809471,3.354645603381845,3.273180200904979,3.1125766997818873,3.1361381942332116,3.4667385224486456,2.8842075287032856,2.871240717700294,Correct,3.339906996963337
14_3,14,844,REJECT,,,,,,,,,,,,,,,,,,,,,
16_1,16,844,3.112942031147104,3.0707324132346088,3.045680008605599,,3.791623163062436,4.171469185794357,4.292436900655145,4.346829495431225,4.390761345121182,4.484850936126703,4.475546929621594,4.468386403990358,4.530021254150477,4.527000465119434,4.507170359101871,4.443021302274998,3.2825368780379707,3.3262578462336863,4.208730037641247,3.6355597517114,Correct,3.0918372221908563
16_2,16,844,,,,2.5327913010891083,2.5197079635513444,2.63604633760471,2.561452442799034,2.6417378404605807,2.6767285874318283,2.7219835746536285,2.6825066540178035,2.7649070742766795,2.825167773734616,2.9173215295230013,2.9739815002832906,2.5326683018589637,2.6918979489109764,2.8486624670677387,2.2167366667214736,2.5477829398119773,Incorrect,2.5327913010891083
16_3,16,844,3.742212881143363,3.7199406965938375,3.839020221316617,,3.9351842730509206,3.823883027883594,3.901638497190531,3.8719656521845294,3.946979763499293,4.044114026484718,4.057672070110007,4.144599058930231,4.115487330137616,4.145677778429556,3.7750282871224337,3.5720261647532823,3.8422523206037074,4.037822241235759,3.903079646446971,3.789242515488249,Incorrect,3.7310767888686005
17_1,17,844,4.149299583844787,3.968783921024655,4.259091008606742,,4.306807767573055,4.359610724166005,4.210379501148113,4.111268956324058,4.052843951979764,4.111291031210912,4.1707493840308585,4.134806795397156,4.196882988096433,4.1688334885562375,4.227902091299929,4.273559516839772,4.299743332015725,4.162910611512943,4.033730305422722,4.016096784505394,Correct,4.059041752434721
17_2,17,844,3.9859606299103243,4.0148021987373905,3.9422212270496657,,4.069379445517597,3.610993698486461,3.872160621930108,3.646421546385493,3.812476337287126,3.964547200660357,3.902692741793055,3.889610497598854,4.072324679600889,4.231160227354876,4.256836139868365,4.1545850817966015,4.075899795236857,4.200818689693302,4.233919340464199,3.940253081539626,Correct,4.000381414323858
17_3,17,844,3.904745913968788,4.104997299009423,3.995639551837763,,4.037761652769398,4.012130193380801,4.068967669912495,3.6958970831250832,3.71400270916534,3.7715996757267156,3.8202389813348265,3.8559512944941225,4.014599964596618,4.112090397921196,4.030921113138687,4.070910126758331,4.086710592510109,3.926393643602508,3.803601906091805,3.8476823143650414,Correct,4.004871606489106
4_1,4,850,REJECT,,,,,,,,,,,,,,,,,,,,,
4_2,4,850,,,,4.853257025727707,5.179294815653509,5.273181570411352,5.476702881974932,5.374457081445558,5.038987842449451,5.331617911032783,5.449917921233066,5.448027543927711,5.537265330377617,5.691198463178101,5.331979719605298,5.197965810819475,5.304922917256633,5.716145915023963,5.561526261905497,5.479701713863616,Correct,4.853257025727707
4_3,4,850,4.588667502006547,4.948938294619263,4.922256466529858,,4.062008878969475,3.5112393716102464,3.45034906620261,3.84548871165464,3.56118523260639,3.78605558791304,4.02505886824467,4.321216486521242,4.462356777638647,4.310696760240389,4.252139410552179,4.511399521181793,4.836774632730391,4.51532076160806,4.002228351734409,3.6648519257376067,Correct,4.768802898312905
5_1,5,850,5.0541120972606866,4.9342999143800235,4.534998850556252,,4.366889616490805,4.276218277892448,4.445460350805544,4.423161355198473,4.498668615573702,4.2967919558929895,4.330866931019968,4.52897427483443,4.525782586567656,4.664276987851773,4.614824308680596,4.777251615456748,4.906702810985414,5.090196357837698,4.717377582233143,4.841874234520383,Correct,4.994206005820355
5_2,5,850,4.400474499934417,4.523912017874666,4.8009520196504205,,4.812407317117655,4.652839867711315,4.676266861711355,4.310677789203566,4.180418315149826,4.2408817140548285,4.304729115746046,4.24521319657332,4.383823958185803,4.559966975188081,4.380877537584012,4.186154831429805,4.392626061091869,4.6156290734882965,4.606565428432068,4.596023482604574,Correct,4.462193258904541
5_3,5,850,3.8780239651788504,3.8979272470253736,4.035134654722743,,3.833339880445914,3.832502527866835,3.673510967357188,3.9772831378652764,4.322120796107515,4.286943773465289,4.1027199254006845,4.426410294019501,4.503728754078914,4.529480738217254,4.32051421896336,4.6602829685608445,4.740693639738906,4.729062435638553,4.469171218365578,4.6914759928433805,Correct,3.887975606102112
6_1,6,850,3.377258029345837,3.3498329930663076,3.3142290043048948,,3.1531176240335297,3.1386032415102876,3.244744035615833,3.197050719557874,3.1458012235939794,3.1393730236562623,2.9599260169246717,2.9767799562178645,3.1755925637130282,3.050483664885499,3.06702878797141,3.1104466079462516,3.2108385147158205,3.1702634731602615,2.6619724291658957,3.016399866478613,Correct,3.3635455112060724
6_2,6,850,3.711193020019103,3.83768013182559,3.860082851744619,,3.528230179801024,3.6485489039479284,3.452778531895761,3.651167676365386,3.6013439954105224,3.5174841101317016,3.517356517598489,3.6083651323285264,3.684464711776608,3.478023382286952,3.505210601898274,3.7106379225942394,3.470583208484359,3.596434547137503,3.6015497868560624,3.289121991357671,Correct,3.774436575922347
6_3,6,850,3.2299753609838793,2.969554115743644,2.956509402812984,,2.9327663203809524,2.8163863151828137,2.6632132776364994,2.812024159932382,2.707722431056166,2.8471392905849515,2.8099930378862603,2.5763055209177823,2.804728930366438,2.9294478411279963,2.9178196405380956,3.0382984363889163,3.02658712843907,3.1953025535781356,3.1588563559406486,3.2052768010502497,Correct,3.0997647383637617
7_1,7,850,5.530698791001738,5.48366345890781,4.913272185999941,,4.407286080745144,4.602401044729923,4.658339090765688,4.706096434754356,4.58478377711381,4.660749867068593,4.62657137914425,4.569593612253767,4.803829956416634,4.712265659112619,4.735042544807738,4.661986770705823,4.778397891397277,4.704171165100156,4.865039728977557,4.598380027871344,Correct,5.507181124954775
7_2,7,850,2.8329338876130272,2.8734856752491034,2.860693649598615,,2.6786599387331735,2.8305895779078893,2.7312234306276615,2.600915374267812,2.663810483330704,2.705771183633313,2.6127488698381343,2.5450434203684544,2.5364824759079463,2.712159647467491,2.7078719969325964,2.6103086436240135,2.604403101230622,2.562223320683055,2.710794510743285,2.647204367676259,Correct,2.8532097814310653
7_3,7,850,3.5275569250358085,3.523055849686795,3.3953358822075552,,3.442542959503858,3.536055385758372,3.4660807660452555,2.9794780535680747,3.0654661271003794,3.2354434213407797,3.240223272757294,3.2593004676681723,3.3358722233689426,3.2861297037732813,2.9093946281296694,3.227500500448529,3.4792451695817297,3.667710147836263,3.666689115812156,3.702078183559143,Correct,3.5253063873613018
8_1,8,850,REJECT,,,,,,,,,,,,,,,,,,,,,
8_2,8,850,4.109979099513336,3.6611343711500868,3.8038844500426476,,3.68358267221249,3.7197470691140158,3.4006810006946298,3.7059865804439394,3.8288491772432356,3.891168254443064,3.9459070291033647,3.6700711243392314,3.826840059551664,3.835376455775067,3.5182353904163133,3.4109084089457,2.8228155288766756,3.761062379750466,3.807667022043336,3.3713319855896025,Correct,3.8855567353317113
8_3,8,850,3.4449529907772374,3.4720747208568183,3.7260823485141583,,4.233514505377633,3.593539201067479,3.2709389485846114,3.5614266568287087,3.777838535138125,3.70489317685663,3.711563860943723,3.3558324215485085,3.7488481175422588,3.950741632512483,3.6925966726367654,3.4585620812737954,3.7381507429949754,3.92289360383954,3.801042702819922,3.4416005544580774,Correct,3.458513855817028
9_1,9,850,3.534225882482008,3.5066580774383502,3.3748429855302677,,3.4382947741308114,3.16479752783389,3.2785878317258237,3.1795168911496963,3.190666239387399,3.207563344220147,3.1981398700894315,3.0949732933975618,3.3194123468313963,3.5307232499643293,3.4797436170007305,3.4948938193528756,3.502251387511357,3.620208149067916,3.6531839448395806,3.6990366777543753,Correct,3.520441979960179
9_2,9,850,2.955412305322505,3.0078393597754274,2.91286009217426,,2.990823611037146,3.0373077105576924,3.07103692087621,2.9677734736451264,2.84443262847547,2.9106085786258404,2.8745358684368516,2.9269417493870478,2.963681527669924,3.0667147208132652,3.1058348830782867,3.135130164722997,3.14132076600971,3.2222345319701104,3.3928382404021473,3.165688307074973,Correct,2.981625832548966
9_3,9,850,3.3716249446264133,3.1081769852659895,3.0946954747520534,,3.1508328020894107,2.9876939234564563,2.9500317976835495,3.061948695139947,3.0228054281054093,2.946413975277964,3.0431172520909024,3.1288973827467044,3.3267047150214277,3.4025630668809765,3.209844386857608,3.223515566424619,3.405458664895087,3.386328271621002,3.448564517174898,3.4057243416228014,Correct,3.2399009649462016
11_1,11,850,,,,3.7498130806310486,3.780199496507719,3.747780293515053,3.611238228551981,3.5138464968228758,3.4663702041313234,3.394473987208618,3.5307722611473285,3.527270194546398,3.8520986879307304,3.934182832563976,3.6722828690191704,3.840988589623585,3.9734371899553413,3.9953630750588798,3.448374036826604,3.474716287626504,Correct,3.7498130806310486
11_2,11,850,4.5610321608887645,4.364918699712442,4.5849135009593045,,4.300754484571262,4.283458241197542,4.420901531460912,3.597486412953285,3.604695795704225,3.613824135660982,3.517071141437839,3.8028303435010575,3.9468159455479803,4.108811735676745,4.0572558110471855,4.121793504774822,4.012084080018265,4.000789931339255,4.436908214170621,4.411754475267063,Correct,4.462975430300603
11_3,11,850,3.2972796021188793,3.349612131166032,2.946347707214019,,3.25131222748443,3.186159635398087,3.2329265949363446,3.2339551234659942,3.2342049872801626,3.2422606194421895,3.0618402769734305,3.0698286922514644,3.0697850612559554,3.0694173230442745,3.063512806566128,3.189424493330624,3.132224768162827,3.279268734297657,3.4106772334974425,3.305391806969658,Correct,3.3234458666424556
12_1,12,850,5.720451910161807,6.005247032667256,5.912545605807234,,5.303040477338274,5.109643943115262,5.250387204181009,5.228662337975012,5.605659110111022,5.730352134886237,5.46770611201121,4.085671815251124,4.339503995977415,5.277876621597375,5.402574326130307,5.259977593782359,5.744839553683869,5.852229091696143,5.88859015432248,5.91788561668721,Correct,5.862849471414531
12_2,12,850,5.610290274637929,5.71314749520999,5.521493225636435,,5.604847437716776,5.609102058472141,5.592649749373784,5.6324366025057895,5.671714921027356,5.400170276274174,5.416016188939155,5.7074585387193695,5.81018597530636,5.720861982251135,5.254013308684902,5.396806063371238,5.352419956428828,5.418423731664102,4.7990551020520575,5.435924905648479,Correct,5.6617188849239595
12_3,12,850,REJECT,,,,,,,,,,,,,,,,,,,,,
13_1,13,850,2.4167074029490427,1.9442239129060903,1.8964882866379276,,1.951095649492859,2.1249985400425917,2.265645316181528,2.2213316821935125,2.230105262203308,2.290959620736178,2.3016095399221195,2.3146444651851037,2.3811559924279373,2.45144053199287,2.249936499274244,2.4076386371460345,2.5165930558936624,2.644870196964746,2.531315933972369,2.3739390377750222,Correct,2.1804656579275665
13_2,13,850,2.276596037063309,2.1409149863718184,2.2708809644672328,,2.255827812907949,2.2992978099782033,1.9998240713835516,2.2150957403560634,2.2801228419832857,2.3651461910085194,2.3327214031399994,2.4628601632026488,2.377171776785454,2.466625069313401,2.4655341974194975,2.465922719721507,2.440309900968286,2.4833482869987193,2.4711072226459367,2.550509973471704,Correct,2.2087555117175635
13_3,13,850,2.151561311676347,2.003244748698757,1.8054693962098158,,1.9177891852785718,1.9989230900562724,2.1360449985889005,2.051247355170973,2.0456546596792125,2.0455726189459664,2.04513124823699,2.0437504679020067,2.477246913837369,2.566728348304189,2.571107752489122,2.5712201032305315,2.5717773675225977,2.5994042138774023,2.2068078887814666,2.284877176413383,Correct,2.077403030187552
14_1,14,850,4.332761391378263,4.141392034104202,4.063294225955442,,3.8913291127030276,3.926222261852349,3.8936577325371484,3.954993372870122,3.9233766219188655,3.8157267583120578,3.6921946690767085,3.8452283989725906,4.010798519002085,4.015034363458013,3.95035524977199,4.0397245724565,4.217858934434574,4.159471573173545,3.9532603387660306,3.933480953712563,Correct,4.237076712741232
14_2,14,850,2.8889473910821963,2.932577467497958,2.9987464212717283,,3.392594313816463,3.5411162136224195,3.5724823792080755,3.663430661168592,3.6117964435826586,3.628838266608769,3.617014684300249,3.6788473303915525,3.61125464222138,3.622291090116886,3.4765658635340264,3.3439862709717105,3.4388984283743453,3.3588914696082672,3.1976655801683496,2.9324008945419013,Correct,2.9107624292900773
14_3,14,850,2.684743298213476,2.725624711386452,,,2.65363741238334,2.802835547168824,2.729876373074664,2.6590148617971225,2.770244813525101,2.856237444526556,2.6372333010574773,2.62959049946714,2.639860240481653,2.867133651648504,3.070667254522536,3.0443804121089046,3.024454677846403,2.910756132898137,3.231987145193008,3.3029985181340797,Correct,2.705184004799964
16_1,16,850,3.8949791763498025,3.990626752759968,4.330266685701934,,3.0594334503039824,3.044165946048613,3.095458042995478,3.093132662540821,2.982432206386921,2.8382491326451875,2.9229659587475445,2.917321774867319,2.922884383734164,2.959375161120012,3.020831785672639,3.0383243413276237,3.08115797589912,3.1214251768374366,3.073820267477965,2.932592234708399,Correct,3.942802964554885
16_2,16,850,2.4815166445522436,2.451697829101866,2.5648325987388514,,3.9568963482262003,3.425926077308959,3.3764693340302507,3.9049652043955976,3.991961048813121,4.068176855052852,4.076433118966157,3.9983121595964732,4.011904389690209,4.056668818612508,4.060238995202123,4.1456648788094075,3.627286681091697,3.869662960529653,4.153566753081101,4.193178572603157,Correct,2.4666072368270546
16_3,16,850,REJECT,,,,,,,,,,,,,,,,,,,,,
17_1,17,850,3.9330597632131035,3.818393025903328,3.8706908258331656,,3.9645917041953926,3.9664970765605383,3.9914926835532794,3.897097662043785,4.053470338072372,4.1187619582025095,3.7539599572719857,3.741692129041666,4.070751638362919,4.176284691504505,4.1239013798465,4.176835260833257,4.259228517135048,4.009500683791592,3.903414634823719,3.99889963988975,Correct,3.8757263945582157
17_2,17,850,3.6955378442536793,3.963897873842257,3.9285615980286708,,3.9748348324441345,4.0592206785958975,3.7620028186519505,3.499356988189895,3.144836382774322,3.3275364526617373,3.271452558262408,3.2537488159169294,3.551901720857619,3.7434165171208913,3.783598259937695,3.78397676457331,3.761162308938472,3.754308103611315,3.9381384439781666,3.8456650091076785,Correct,3.8297178590479684
17_3,17,850,4.065048182258669,3.8271826838575276,3.848934310076314,,2.1327891289270853,2.139332745792964,2.1068456457575366,1.9556171802773448,1.8306851211808244,1.8049089211215052,1.815246268137189,1.819607075127449,1.9021718386633866,2.176650441165339,2.058780141613752,2.1001955534847814,2.0767772500029804,1.9862262513729116,1.8626249095109702,1.9746398599194463,Correct,3.946115433058098
4_1,4,856,,,,5.851504218861869,5.836678164591471,5.75684163027095,5.884193134655139,5.891747897530368,5.843865632646398,5.935785128118246,5.848805236692819,5.721670756133932,5.5832102489454485,5.892034323764869,5.897764452092342,4.747814259166247,4.664772734044274,5.980703285394102,5.989981768673298,5.83371006608144,Correct,5.851504218861869
4_2,4,856,3.7879099295645506,3.66704747032352,3.627843009760659,,3.3476887454510305,3.1592679168691467,3.4098743592653005,4.290336505741873,4.336269265234939,4.15321120400164,4.154339253181685,4.414437635716066,4.4442367913507494,4.564460739508274,4.186351064455788,4.097522867068607,4.295213906322547,4.481775975849672,4.290497945666853,4.081477242051252,Correct,3.7274786999440352
4_3,4,856,REJECT,,,,,,,,,,,,,,,,,,,,,
5_1,5,856,5.069697942321198,4.92607894163115,4.682479573748376,,4.809003870343328,4.937557667149466,4.839002410256937,4.871075778473874,4.744623052076242,4.672535213936708,4.758767479182087,4.87863669098347,4.957771449254926,4.931285529820148,4.866037410473831,4.895762870874035,4.994574359499765,5.1898667970234715,4.978742266306481,4.802824115623023,Correct,4.997888441976174
5_2,5,856,4.508902975067615,4.626274397362285,4.555287913268137,,4.720902718728901,4.641233167881268,4.480474438626903,4.274198435068176,4.315647239985475,4.397009631919919,4.367553241245721,4.627170114283779,4.618299369172291,4.588864629881367,4.607500773298966,4.6469959345700245,4.539750236129595,4.651063336244982,4.7098793127631025,4.79830680513431,Correct,4.56758868621495
5_3,5,856,4.117841859210951,4.110292795415269,4.403768841533541,,4.142398239919145,4.209056839539213,4.414075232865069,4.186338714830063,4.241686741912092,3.8833322322810386,4.0882489480086575,4.035262066006128,4.18735138231264,4.168196339263834,4.2071840523511135,4.117256713695101,4.124393988553518,4.121481159160322,4.157903190633355,4.1785288516464645,Correct,4.11406732731311
6_1,6,856,,,,3.1879793082720025,3.2846000802288717,3.1885797907210964,3.2087602313338337,3.263639392114519,3.218599983596705,3.1708607737731946,3.0878885536019283,3.2817417307770924,3.23041636985412,3.2563407187326954,3.353242652991685,3.368494053058128,3.3532993223768104,3.457857132528933,3.2718365640553446,3.096648534880781,Correct,3.1879793082720025
6_2,6,856,3.301014306034587,3.27067691758494,3.067736773999864,,3.308898741331622,3.0429181759358457,2.7871469701719684,3.1798313541638805,3.411395822004334,3.365815789536688,3.3701221453894323,3.4299767678829722,3.4523082101317724,3.4313416466746487,3.520949983158477,3.489476134521155,3.4661540773625172,3.562513074235871,3.523239595835507,3.725122106317062,Correct,3.2858456118097634
6_3,6,856,2.926132132837289,3.01303822283851,3.075134196725759,,3.0833936505337127,2.9688587388027092,3.03733337356104,2.80759833970087,2.9359197638472025,2.9104178157295486,2.856878722596431,2.8586860998442027,2.959925885537235,3.0576110293358703,3.0565056516638847,3.3064664363625162,2.852010388058684,3.050918843147951,3.1502724745185517,2.9768326497464312,Incorrect,2.9695851778378994
7_1,7,856,,,,4.522632225900886,4.492777983250774,4.451180297921611,4.276408838786186,5.064915612026612,4.991034821995285,5.069471384772486,5.162385551269951,4.929843091589392,5.0256886862530274,5.116656629043615,5.154784763287248,5.24421160321926,5.303320026882947,5.381930747570068,5.462348370097911,5.531792419682293,Correct,4.522632225900886
7_2,7,856,0.9529557927107198,2.107016221313372,2.034833277652289,,2.1863398305841684,2.1056606952139747,2.3000981634001203,2.328981483805146,2.3924780198779914,2.528301533158584,2.609318081581761,2.6129515613512675,2.746158167230475,2.780620581074177,2.9006583654443436,2.9335160880976305,2.874552039050476,3.019548497404404,3.0459177412482803,2.8691819639992135,Correct,1.529986007012046
7_3,7,856,4.4073942734670055,4.412826457700234,4.239973648493299,,3.4401873571746737,3.545275267136777,3.631168801248313,3.670757512143854,3.6564693008490954,3.8981729052009513,3.756797873162702,3.7583322817358167,3.815466568647354,3.7443872871023953,3.348687452917575,3.2139275224680333,3.5285794250467792,3.3859420047728777,3.368886031417983,3.429549695047374,Incorrect,4.41011036558362
8_1,8,856,,,,4.035447221924459,4.532642155193839,4.536744941654212,4.260387740549095,3.6368994623964532,3.5852113435356197,3.599354641728602,4.21403913211299,4.0264684326240685,4.132678175223083,4.358215600529805,4.617409756672498,4.304465485926973,4.620320180407441,5.095496544816931,4.233458826145125,4.449074351937275,Correct,4.035447221924459
8_2,8,856,4.23603550025128,3.999556315953916,3.8214757719333377,,4.106267038441597,3.5713940214979893,3.919671553442004,3.7767857288335454,4.019033399187226,3.598050443258641,3.5823730214329053,3.3503768009562083,3.552867571308445,3.799558174242549,3.874074415053437,3.8993390864992894,3.3303697562042416,3.8606671061995077,3.926534662874706,3.6660867422934,Incorrect,4.117795908102598
8_3,8,856,REJECT,,,,,,,,,,,,,,,,,,,,,
9_1,9,856,3.759315985371656,3.7717570093245585,3.7673378499916725,,3.710113678487042,3.6428262859043397,3.578931241409516,3.4419874313278216,3.3490027586192097,3.3745017914070674,3.388803475874281,3.376757220530194,3.5307054202462362,3.6018836944140706,3.3573789723448444,3.4910984220278762,3.597270335222197,3.67593196585833,3.4788388123159684,3.4984132516274573,Correct,3.765536497348107
9_2,9,856,3.274626959737914,3.333734330531422,3.0476639765648756,,3.078771818953653,3.117921568063799,3.1097259108914503,2.773904778608123,2.710014766425568,2.783702922994193,2.698505072299991,2.8538940582660497,2.7094514263453027,2.8674814085117415,2.7750344194200305,2.7192375793351578,2.819081712903199,2.856293061881652,2.606868613349184,2.5926050751493896,Correct,3.304180645134668
9_3,9,856,REJECT,,,,,,,,,,,,,,,,,,,,,
11_1,11,856,4.115822453588189,4.141085352203065,4.061156623121984,,4.340752548162096,4.298561415525914,4.298802408521896,3.8820052493463946,3.8647629175706704,3.6485609865743474,3.6060703623867774,3.7187483139567457,4.044600855327846,4.12635897964884,4.178775352162373,4.06634208172593,3.746397138831377,4.118987792434278,4.1210108150058975,4.102150816137048,Correct,4.128453902895627
11_2,11,856,,,,4.053791584380123,3.748681010486841,3.975705401996079,3.8353525306220835,3.9235238045584473,3.652428065584519,3.700353219306878,3.523677904239758,3.6419470801781095,3.736086665734806,3.868561823147295,3.9402257321899326,3.940979294131038,3.9428440432516805,4.034914736727349,4.129036720184968,4.130787846183237,Correct,4.053791584380123
11_3,11,856,3.15837663828771,3.1248504128378274,3.1840972202132085,,2.9047327627698234,3.0558034531025045,3.193572338458037,3.083938894033625,3.035586641487619,3.1080892531148177,3.1708581885724785,3.239272180174248,3.256310570754255,2.8719766305236845,3.018572343107981,2.8258159205996325,3.1474106175477896,3.3423605182525025,3.317621905998937,3.3887277432983014,Incorrect,3.141613525562769
12_1,12,856,,,,6.045959834382155,6.105141588954083,6.108334132699301,6.01812636243767,4.778046555198334,5.138080085662961,5.725990397523235,5.729497876503035,5.742412151187733,5.69774476606978,5.611232126685746,5.583026309027342,5.415576881495137,5.260458154546797,5.548292564325323,6.085556175719006,6.118092946636041,Correct,6.045959834382155
12_2,12,856,3.916033348747675,3.9967991955485225,3.5830254961200603,,3.8972897985482975,4.191970515922092,4.493118837027613,5.020650104272651,4.865666375901298,5.073281571576325,5.225561867168928,5.210581026508035,5.351533718934877,5.383018008131052,5.465707553325164,4.590276773950705,4.059426344649275,4.86810017474328,5.285343629972886,5.358112155363542,Incorrect,3.9564162721480987
12_3,12,856,4.074293387679995,4.044303809675034,3.996897663248336,,3.35107143301943,3.1382156205809064,3.2202733006072672,3.8598077458263234,4.150248033156388,3.9153655653159127,3.712958982213474,3.9478028160075125,3.754155475516667,3.585774899407833,3.355733237567443,3.587359027026747,4.026409794336372,3.595303550181874,3.4493095884711225,3.7086786074146123,Correct,4.059298598677515
13_1,13,856,2.2865792613243485,2.2290393814763467,2.3789986678241615,,2.299679523435319,2.329052122209242,2.388180979320042,1.9145944686190073,1.974214411827355,2.1561519338087347,2.1611661387717267,2.2409519014682013,2.3029291609617264,2.3321827998269984,2.3553112528893103,2.395483067230367,2.4495747345092065,2.5659997361829694,2.424685338486421,2.2196714905178485,Correct,2.2578093214003476
13_2,13,856,2.332556256292007,2.2972358363779763,2.247284273510162,,2.1366849784377435,2.098768406150308,2.1845175265982397,2.114076290191266,2.204909242270529,2.238049021257566,2.087754510241078,2.2373875726642645,2.3434975532465523,2.384098962793554,2.381426671982604,2.365782510861851,2.0583434719049225,2.0123505030001643,2.0628996483256414,2.3750264753609565,Incorrect,2.314896046334992
