,Participant,Comparison Hertz,3s-pre-ready,2s-pre-ready,1s-pre-ready,0th-time,at-ready,1s-post-ready,2s-post-ready,at-standard,1s-post-standard,2s-post-standard,3s-post-standard,at-comparison,1s-post-comparison,2s-post-comp,3s-post-comp,at-response,1s-post-response,2s-post-response,3s-post-response,4s-post-response,Response (Correct/Incorrect),Baseline
4_5,4,850,2.4336968726982096,2.277153670502529,2.3380071933398745,,2.631634957657524,2.9619857655792172,3.206836520916548,3.3200610112456532,3.3188364550944667,3.264326586266826,2.924158760811741,3.140082010652498,3.185165013324517,3.2491301983214824,3.1841840382494775,3.1108784689108653,3.1666666402747516,3.101379730695405,3.2578410307810888,3.3130571504147457,Correct,2.355425271600369
5_1,5,850,3.7801415173997466,3.9337309514100265,,,4.013367887315129,3.7421431018985833,4.392588225570621,3.888436163834268,4.167215264118691,3.889036222046685,3.708604714215467,4.165133857886911,4.155398022882602,4.141621830847691,3.602517685075914,3.6818763559481553,4.188920258437157,4.818518534498082,5.09787639889847,5.046238265966611,Correct,3.8569362344048868
5_2,5,850,REJECT,,,,,,,,,,,,,,,,,,,,,
5_3,5,850,5.419084928785882,5.214370422270366,5.405536923658166,,5.435104414178592,5.503791403033633,5.7784188342855165,5.889351575729264,6.187973965794444,6.101828644871877,6.015582128775144,5.963451756825267,5.865100891284936,5.894971727133538,5.916349399367507,5.6910780877066225,5.572746005929516,5.6548796753791395,5.755370156613883,5.631596375262914,Correct,5.316727675528124
5_4,5,850,5.262083521807357,5.149844255370855,5.240009473531185,,5.059979122279006,4.879701403527104,4.919510024686576,5.609879107426351,5.661500897911761,5.6368623511228115,5.686100802900232,5.510654993155027,5.293322911852423,5.561358845988397,5.4491673166880865,5.58715356862076,5.480674941201726,5.529012799083716,5.836840594687563,6.200667032676015,Correct,5.205963888589106
5_5,5,850,5.615831965773842,5.670056140597037,5.8332677832851365,,4.939958758717732,4.987041214565244,5.220502714921659,5.306101905878279,5.089829428774686,5.329122783557202,5.551664065674954,5.26179780644788,5.300033087903081,5.590303877305683,5.036252668877136,5.045008138931103,4.818010009392972,5.087999440991978,5.586838596356988,5.66077003292774,Correct,5.64294405318544
6_1,6,850,4.272466648387282,4.53781431237733,4.488529489718598,,4.68846450193196,5.046972986638985,5.025474238021606,4.729507809838522,4.5490013077537625,4.595089274326157,4.774944932909558,4.692887716697876,4.444659608820405,4.337315710859413,4.290638386111554,4.319626050200441,4.0483815137057535,3.9498476465568535,3.653957420007871,4.032710822741875,Correct,4.405140480382306
6_2,6,850,3.6593897694720257,3.7817257525839616,3.8929412140133657,,4.152578103662433,3.9388434239208414,3.9731828529832294,4.7917288109997695,4.1641894054042865,4.281096324215861,4.197226297335734,4.293220733236438,4.237647462430453,4.149356415004049,3.8018622908088817,3.766255124784818,4.117805090469981,4.334597655615978,4.462783685941983,4.408600796069424,Correct,3.720557761027994
6_3,6,850,4.059403116718668,4.089320805187376,3.8207458579270743,,4.0804283425527625,3.9464016107737905,4.269976875020197,3.4509029392790698,3.4943251468547776,3.6335494862126105,3.781977735953983,3.700701263068685,3.785990199517699,3.569880721516689,3.3747273214812155,3.333162240358396,3.5070125213252417,3.793067777977096,3.9189118518780184,3.8418680197003017,Correct,4.074361960953022
6_4,6,850,4.5639487579445985,4.839425701983818,4.926228810516868,,5.102512554200454,5.1074532899088645,4.942441543042518,5.138815081351103,5.113255837729609,5.055974195292587,4.81701895246922,4.759264112489231,4.844637633548151,5.062656766251638,4.997404260075894,4.993970209180628,5.006264216411167,5.135031421756129,5.2591001278090985,4.916631139817946,Correct,4.701687229964208
6_5,6,850,,,,5.110661709411103,5.104126148446331,5.114584276316218,5.131362906896347,5.886112217786701,5.833676056131295,5.574043727211372,5.401710258086745,5.036381590696972,5.220954896877563,5.217778340050603,5.214523881460021,5.314144290048292,5.363945437097499,5.493666068868472,5.465299896796905,5.2298524847429215,Correct,5.110661709411103
7_1,7,850,2.252751875347379,2.319268728384253,2.2379895129874723,,2.0804368003763543,2.013961614039785,2.1083797007209197,2.1079214036568454,2.1079306012782135,2.1079332144905303,2.1079971664362422,2.108754409183826,2.1036671651998353,2.4362777474186474,2.4255155552109393,2.4249929160862718,2.424984397427475,2.4249821744470816,2.424903212441463,2.425611714094123,Correct,2.286010301865816
7_2,7,850,1.7634068206185973,1.8244758898817832,1.792096001107966,,2.0473946578557065,1.9458593210280526,1.8770400793599973,1.4836698607820389,2.208164658720535,2.167675927502809,2.2130938214881306,2.063815495927105,2.1040808560010764,2.132120581244297,2.104559787958307,1.9904763785860249,1.8662841923890698,2.018827969933327,2.0928034335370476,1.9995536211048919,Correct,1.7939413552501904
7_3,7,850,2.0495852096102603,2.160768793410732,1.7981055459658677,,1.8891350921750252,1.833112215935777,1.868032935660012,2.381512247539727,2.6819435109619776,2.8386620294394413,2.58653858695613,2.1229753302011227,1.9602703868395408,1.9646299952720845,2.015654685873508,2.0203769730871386,2.026717743759397,2.097898374902529,2.028035798517454,2.0931921768024417,Correct,2.105177001510496
7_4,7,850,2.1360705087046608,2.116035957285187,2.060315411704063,,1.973750948864996,1.887615574669253,1.9038481904571296,2.0321301036347323,2.192202783804493,1.9864711664010297,1.857807071617122,1.796289490557125,1.8520976821699286,2.06073432970937,1.883670499417184,2.3798878886590655,2.3866305017393583,2.549285852959698,2.815362923018303,2.981897233010109,Correct,2.1260532329949235
7_5,7,850,,,,2.2682820133706847,2.290409541573424,2.2670147829766543,2.283360848287145,2.1920557276835564,2.0666274519274435,2.004050597355471,1.9855586992795442,1.9216433464696907,1.9913500551885674,2.0369359763261827,2.19955119095412,1.8327597512402733,1.6279972486779113,2.4037154190131953,2.563776870205175,1.9099661439642297,Correct,2.2682820133706847
8_1,8,850,,,,3.7197137405995653,3.7669373088962073,3.6364427431914255,3.1531216875706702,3.886226004584561,3.6947323455389087,3.124083652467283,3.0104924334918577,3.025078324151618,3.463760342234038,3.6261001743790247,3.4399332384485155,3.1586166695529476,3.5454573176884683,3.56391076998471,3.427408352927228,3.00385020081801,Correct,3.7197137405995653
8_2,8,850,2.4777108445430716,2.2508853574451066,2.246115875737515,,2.0727754592778345,2.150975596255003,2.4553072939736698,2.6581668829654705,2.5008797608094597,2.409263329504092,2.218102565674009,2.2987831069706974,2.4160106575526936,2.555268751532943,2.7418459133844686,2.7177950988317727,2.3761122453902144,2.3522576863914026,2.302660065060279,2.540839836252568,Correct,2.3642981009940893
8_3,8,850,2.922277359876217,2.985987508240562,3.000636860213948,,2.9976334472133592,3.2573758793338468,2.977446661413906,2.9868820774039095,3.0334048767345374,3.070540683779053,3.2001469424183995,3.002739279480783,3.1115731109048133,3.276206304259621,3.2240858797197847,3.272173652598642,2.788410601271018,3.1239010605948043,3.3431487944672607,3.2594558726231564,Correct,2.9541324340583897
8_4,8,850,3.0086273186973673,2.8449574448171138,2.484758454428998,,2.5507515435250308,2.6322791049299297,2.6394462034225077,2.8814468279245085,2.6541893169704696,2.8453067673628594,2.902112457143751,3.0035733630352213,2.4988865283511434,2.638753960376787,2.8031307814463315,3.0565717582469247,3.004049734743202,2.694775285023107,2.610204947296744,2.9670622819478116,Correct,2.9267923817572408
8_5,8,850,3.014361365052072,3.003617299129918,2.9517659745248555,,2.848218372705641,2.9465545242815177,3.0100959671772527,2.8109514442544277,3.0044167389536707,3.0721093989015764,2.987925374335043,3.0556972764852,2.9629319539005348,3.2483216995338777,3.095491565556809,3.303395612133194,3.5401061011193664,3.6317068275119513,3.767229928518204,3.760427344496475,Correct,3.0089893320909953
9_1,9,850,2.7462160315694524,2.904117406619138,3.0027161367966007,,3.321263339418129,2.9272270181162447,3.0938424403382427,2.8146200821588003,2.6655882078703206,2.7971306854561795,2.7608083991928782,2.705293822848665,2.862705220642303,2.926993592241121,2.459100303993464,2.5735054196179408,3.1392110116233884,3.5695549117428036,2.9188918193807356,3.093343615326912,Correct,2.8251667190942955
9_2,9,850,2.7294398136750164,2.3676805801823932,2.4893096440569855,,1.9595805097120145,2.249854674616949,2.3383724056534456,2.289158987182355,2.0912432219458283,2.3067324683272816,2.3698278606374577,2.250741051747734,2.5311107185445545,2.757762973177498,2.909060152998243,2.947349703223012,2.7349863036834328,2.7464959722271,2.5299719005417742,2.6422796161786613,Correct,2.5485601969287046
9_3,9,850,3.8847589538246474,3.399498557035391,3.354471890617422,,3.0141256176264357,2.394614690579825,2.632073703375048,3.266559751365506,2.875095499956442,2.4548756511594885,2.3689336267114025,2.3689336267114025,2.700846024065191,2.700846024065191,2.9026980102229123,2.9025860283350133,2.539871985587321,2.69082616956502,2.953933069381474,3.3197985450425405,Correct,3.6421287554300195
9_4,9,850,2.981410775196239,2.448041649345911,2.543405553102725,,2.180375681348188,2.151887504098716,1.6257472389415688,1.927469429956556,2.14064707788095,2.0711801533839105,2.4927157697641227,2.8219671191744093,3.157994264828315,3.202027974445186,3.3124967281504585,3.040273055895714,3.165280188833866,3.4184670872746787,3.1696999138546014,3.292660581261475,Correct,2.714726212271075
9_5,9,850,3.310043864076861,2.8629677927798416,2.658900760084527,,1.970144718121627,1.6798236329503107,1.6614542391136058,1.8283154869602076,2.2773745115797674,2.465583359498878,3.1490576676337287,3.0793287633298343,2.7673091350482055,3.0643963532559924,3.140775862532427,2.9529459700594667,2.7867486644695383,2.9118865235928215,2.846731314467284,3.1686507518764406,Correct,3.0865058284283515
10_1,10,850,4.029128160918389,3.610628275533248,4.018521746641223,,3.9127187801727814,3.931649628898842,3.6856205905040835,4.037647207052569,4.275931329141251,3.9317970580638546,4.089736909726571,4.123079735859372,4.07258134132559,3.9893234699851936,3.9881526079652927,3.9925584140729686,3.8571208508667945,3.859210798087366,3.8590262946274767,3.854465693003545,Correct,3.8198782182258184
10_2,10,850,3.458812048532393,3.5272409949987074,3.1316273015478093,,3.5270159159530468,3.5907024001212813,3.1162229950020555,2.959064670455316,2.887845354260275,3.2327543125424807,3.3593830908647773,3.320005462240929,3.4399980941745634,3.3173644757206904,3.4829679523810184,3.5815926137658556,3.617188739936963,3.9054345621527204,3.652655585085323,3.5958002969443306,Correct,3.4930265217655503
10_3,10,850,3.5824483131386873,3.3957292308523384,3.2055910028440397,,3.2464466214636083,3.2448148869929154,3.301235926472473,3.06484456377887,3.0237128935655044,3.2808880014353323,3.6496207228479585,3.38914952975488,3.0160743796730554,3.138978079081362,3.3401085119490705,3.5268616392660443,3.265501632682628,3.5696205354292423,3.3571992411258655,3.1363679386294767,Correct,3.4890887719955126
10_4,10,850,3.7361995690861334,3.6043575235550738,3.30895410271282,,3.4951456363837785,3.4959318729778337,3.3268642818011394,3.4548571385008966,3.4124893169431907,3.8553347356667085,4.080542621921069,3.8450764696378648,3.8192616109669473,3.7267527969195258,3.7290981253692776,3.632875720592294,3.6270705690093705,3.661900300147389,3.446075918140316,3.8579944417839696,Correct,3.6702785463206036
10_5,10,850,,,,4.057241692313122,4.037112026209822,3.795142230792969,4.0058092523263955,3.3459443833270237,3.489202010681414,3.726120434998206,3.758606483076358,3.745642022067886,3.680516025891716,3.833149975566022,3.9407125525656435,3.961635129148829,3.7648538226635955,3.9211359289161103,3.848519858183187,3.8686106507300497,Correct,4.057241692313122
11_1,11,850,2.374844969624262,2.516256843236656,2.5546896255888374,,3.2013489467223257,3.446973073224261,3.338928727890334,2.908914477390613,2.9141246314521587,2.914368355855038,2.9174128636026357,2.9912095040350817,3.3489280552942042,3.3475198040462253,3.327102884394833,3.5497601287871925,3.9050238522893643,3.4469319719670724,3.5312705367062187,3.5505325771437732,Correct,2.445550906430459
11_2,11,850,,,,3.9924910011491623,4.132571921416944,3.683209813762714,3.3565874762936745,3.629324395682892,3.6942204496189976,3.643348944963587,3.516832802081397,3.6106733682641092,3.7370373964039327,3.751706381264111,3.849546148996483,3.8543803898751796,3.917690657833003,4.1166541019267076,4.291505118941921,4.270634328679756,Correct,3.9924910011491623
11_3,11,850,3.646313461653213,3.6325457698931998,3.4889293680031286,,3.4423223710467243,3.1516441024999344,3.502778310126912,3.725343525852706,3.724078008336999,3.945587191333959,3.878065550952985,3.6019865869003675,3.669283191785608,3.691023982249628,3.3917750715232886,3.468896237753754,2.9668308406788912,3.540385100163501,3.555015358798717,3.652851477035088,Correct,3.6394296157732065
11_4,11,850,3.2489052164108,3.188701624465564,3.124612101589942,,3.0237454535225594,3.01467543031333,3.407228658196307,3.4127079573396717,3.3531742069289066,3.3828154934912202,2.4940194995108076,3.3761914137287095,3.3753025811936834,3.184181642840202,3.384009076454938,3.4836899506011085,3.661061812384977,3.852337578448201,4.021346997687814,3.8904763159278604,Correct,3.2188034204381823
11_5,11,850,3.438959602050907,2.9508944978181137,3.371559706861678,,,3.16992969098549,3.4117766100527778,3.1596225105541027,3.1950096391359253,3.308534936479727,3.3273817736328306,3.3435789902281066,3.2875209897775903,3.3662756046421065,3.580706018185789,3.302680048681188,3.2855446709503555,3.577024991796439,3.6751049144990944,3.940494156019202,Correct,3.1949270499345106
12_1,12,850,2.322920354399714,2.5749664620966586,2.7962285864493213,,2.688357533133823,2.5019142175205937,2.5019142175205937,2.5019142175205937,2.784535308038126,2.784535308038126,2.784535308038126,2.784535308038126,2.784535308038126,2.8484887108890278,2.806695738832893,2.9278597207585886,2.9377395688124053,1.2629298307432395,2.928918019113616,2.928918019113616,Correct,2.4489434082481862
12_2,12,850,2.2288964608277677,1.2295179009044186,2.4908421657512254,,2.3706088307090303,2.3610360621330604,2.3618213137115918,2.2976404024232897,2.2999021285501713,2.311322703544194,2.280952307277326,2.434575147191886,2.323366900051324,2.5182105477416163,2.427342593739629,2.42616759896078,2.4679552121582025,2.388450328863491,2.164189871218144,2.272542620953012,Correct,1.7292071808660932
12_3,12,850,,,,2.5221951395112208,2.6073208490109345,2.4214912020620645,2.4214912020620645,2.4214912020620645,2.5822066300772915,2.5822066300772915,2.5822066300772915,2.5822066300772915,2.5822066300772915,2.5346210118043087,2.442548493767424,2.463985361469655,2.811851753295987,2.811851753295987,2.955324784351649,2.7950034086052007,Correct,2.5221951395112208
12_4,12,850,2.2286796937699593,2.0911771094624716,1.9608784621924253,,2.3493709100875297,2.258306497256504,2.207756871306171,2.2625696431995226,2.2539273773842976,2.4500477658579527,2.2302508195525843,2.133721426247627,2.1768642790781234,2.2288028211947886,2.1939959479425273,2.1485266131761875,2.150003247623637,2.3635029981096505,2.4252189053093156,2.438377432398951,Correct,2.1599284016162157
12_5,12,850,2.098176765021315,2.1055528136080173,2.094261777917702,,2.2848917913387425,2.3881685214740096,2.318604497025601,2.382731255888224,2.414256478614505,2.4492741457592984,2.114278668602745,2.323857902845883,2.458314852783906,2.473554359349626,2.114564651203846,2.114564651203846,2.4202133279234244,2.642052699081289,2.617179066719316,2.8250172056201217,Correct,2.101864789314666
13_1,13,850,2.570217389889649,2.3641981940092283,2.4595911789786125,,2.411874580022495,2.5248396468439216,2.4005173933143347,2.1348904401233906,2.265674949631665,2.11906001087565,2.164910404785454,2.384296318432229,2.091956171342782,2.4537616085145832,2.530998060071959,2.508796797963466,2.7371025481696485,2.9489004464596134,2.497314214354409,2.53287207350166,Correct,2.4672077919494386
13_2,13,850,2.0593228867556626,1.859943254845262,2.2237901260216675,,1.8608469789783124,1.8880620547655138,1.9759020826965688,1.6144962411210235,1.64078031904857,1.8605944968776875,1.8638389971835374,1.870629723306567,2.1176398735224065,2.6060461291842225,2.608887721050174,2.5358188769488437,2.116881322839176,2.537011427183691,2.4446282729531927,2.575005988021206,Correct,1.9596330708004621
13_3,13,850,,,,2.507865411035623,2.5538646619453726,2.653514275481432,2.331313523630623,2.235869723907058,2.2308027555949868,2.378757412130504,2.210172156273713,1.9922783424000983,2.148359699522769,2.1952073641072944,2.3766242451926236,2.778592733485764,2.6306697447292886,2.8241837891715766,2.9402115109641547,2.883911377019685,Correct,2.507865411035623
13_4,13,850,1.800077690931623,1.893041467737417,1.8235638280591646,,1.6472943029442664,1.7078503354414385,1.675605125968568,1.6553692424202855,1.6463642483090308,1.6993047736063542,1.8166824729135056,1.8168800556721585,1.8167823599381119,1.8168038157802053,1.8219913156646241,2.031180450693055,2.3085327215998768,2.312973281104119,2.312898335704233,2.3128858190549013,Correct,1.84655957933452
13_5,13,850,2.063819462956983,2.204871949917733,2.228821454550557,,2.518472035072481,2.395257786027668,2.4596627471063472,2.3667648723274075,2.2003350548361573,2.1605883651112654,2.1862462981459565,2.382896320105518,2.719123088076774,3.0282360211912875,3.0839927805256804,3.163830674950513,3.158715542841938,3.4123671652642185,3.5771102441518954,3.65174662220041,Correct,2.134345706437358
14_1,14,850,3.5092693613516484,3.6601990351108094,3.4206576228438617,,3.688773439479269,4.0513752700521914,4.106341837098984,4.101916319810296,3.0412560527400188,2.957885524311604,3.9170813176255983,3.637667628091429,3.9998119489802537,4.243752352871576,3.82828666238735,3.694593109150488,3.9531672694170035,4.479483439278076,4.118080904326582,4.059212717974319,Correct,3.584734198231229
14_2,14,850,3.667922973679364,3.3896847833698307,3.5532482580199907,,3.546405720179932,3.564828397864843,3.5548116395760507,3.498508021051006,3.445652162460819,3.6796804220175643,3.592941649467,3.5882787909775944,3.583808781973998,4.089039247970044,4.128633853128561,3.967461948929358,3.9925358056717966,4.1810428629046354,4.47329555846454,4.156049668024363,Correct,3.5288038785245974
14_3,14,850,3.6446082261636814,3.5515670527249443,3.4122968454252303,,3.0976670698669846,3.3461870962708677,3.5327193590600734,3.259468717132048,3.217521608525145,3.0712443652907946,3.049766218806589,2.632838299742494,3.16389401838659,3.711908296336619,2.437494515538549,4.254460554280071,4.187557635910833,4.400613367406299,4.467681356966173,4.610293947629365,Correct,3.598087639444313
14_4,14,850,3.332789855378566,3.074962475455423,3.2544035269549116,,3.8884758379818587,3.473956126915915,3.191394906853479,3.0454349077928007,3.1468958853098488,3.228064762090963,3.319833362031627,3.254076509559327,3.20134433242197,3.578644421602111,3.8325035613157676,3.9388492834514146,3.772592608509699,4.245588935649893,4.392241938120599,4.639506471381003,Correct,3.2038761654169945
14_5,14,850,3.5344920348338964,3.3188329091801823,3.780723206613651,,3.494342751746126,3.40053359210805,3.199118632311573,2.955112809384052,2.985222128585022,2.99355308011868,3.1963102183051917,2.9345420972149654,3.168407024680377,4.000058967296674,4.2794560634286345,4.055828792914156,4.018514639002189,4.126765101466692,4.278888927756959,4.280196492388386,Correct,3.426662472007039
3_1,3,856,4.876284811934503,4.799528163156834,4.935026908738608,,4.554258333970791,4.789036697466542,4.797654166774805,4.652527771606539,4.771682826167448,4.752494320670935,4.700707192492513,4.601802294327671,4.714284319683805,4.787672393298354,4.812856102367933,4.767148185431884,4.915501106133254,5.019515630986906,4.877541622727152,4.821765238886388,Correct,4.837906487545668
3_2,3,856,4.282088474216103,4.2633484871468745,4.300852976757763,,4.257609970650923,4.372607125097546,4.647633007588049,4.60243876175922,4.58205073291858,4.621009762970489,4.531591200456584,4.513134617437421,4.594535512814898,4.687906231709186,4.6079483896560225,4.718386688167334,4.752230469926722,4.803656785060079,4.872457436939647,4.969150822459437,Correct,4.272718480681489
3_3,3,856,,,,4.581243695685578,4.570963389337678,4.627262995412639,4.6029223181335075,4.537843116356466,4.574519881594966,4.631110423485686,4.673029683633131,4.72038710107218,4.687909903924365,4.723677392232725,4.7923266344507764,4.782017239451721,4.7903477324777946,4.867022267687677,4.902236542829345,5.001660695242805,Incorrect,4.581243695685578
3_4,3,856,4.737470392996654,4.712387610463872,4.697172942502076,,4.795184759435001,4.649070157851901,4.61065323554087,4.561122759142733,4.584909542580641,4.570254439453911,4.553263861619449,4.594769641965541,4.630798768420395,4.718583821309963,4.758472492515338,4.633811850573092,4.638535751398781,4.685362703556309,4.809554779040555,4.8400277440911275,Correct,4.724929001730263
3_5,3,856,4.488087145246239,4.43007384248252,4.476520639982323,,4.535043826929787,4.5228102041607965,4.450245900205918,4.46564478317053,4.182576815589614,4.281203531232901,4.323452860168477,4.057277823411154,4.1341226978248775,4.279613275085673,4.280209893996659,4.33549502606838,4.12863262505338,4.423978341392377,4.53240991444108,4.551065227658504,Correct,4.45908049386438
4_1,4,856,2.7106935221624897,2.876236167270747,2.4405494840347965,,2.5428404965766993,2.640279271573393,2.8600274957468437,2.8232443560776996,2.8603847227403345,2.8641194680950877,2.8850141660929465,2.9265358096576994,2.8989647724474574,2.8619639666848555,2.856310713297474,2.7074126074407014,2.686437093192143,2.820241246946339,2.8567025150992444,3.0813193908601817,Correct,2.7934648447166186
4_2,4,856,2.4876706640038257,1.9518683262361536,1.8673806255882197,,2.107451666988783,2.0026811152797275,1.8841113228867368,1.84444326567499,1.8591792891701135,1.911959724963252,2.167173639120543,2.3753603112368933,2.148705525147598,2.13318266303725,2.3020964181111774,2.4302225909711046,2.200452505696094,2.276393494789804,2.333661803835301,2.4366783706459896,Correct,2.2197694951199898
4_3,4,856,3.025636275312952,2.9481796035454217,3.0252095422318237,,3.2114601939575755,3.3929306699508426,3.520174840716775,3.391628040629858,3.289271413968713,3.3685532111246634,3.4601277052674364,3.3729604041217582,3.4130686110582102,3.433476596271463,3.4043708346353148,3.274159887925078,3.4112280720975363,3.422078573756842,3.407525640323635,3.4040888443030375,Correct,2.986907939429187
4_4,4,856,2.450613642318274,2.3151029116785367,2.2415039147093383,,3.3981417220576895,3.1549156370985005,3.7909296042782024,4.208053135207433,4.133780763599046,4.09832642344741,4.089194431042372,3.9858485930066565,3.591610676332026,3.226955166756325,3.011840876142589,3.0961641637654056,3.189883286558993,3.523255432553679,3.363119936328772,3.176479750639495,Correct,2.3828582769984052
4_5,4,856,3.1297407136741158,3.185553103675179,3.163034940873033,,3.3521943112614467,3.4785863688875405,3.2870284804742353,3.2765625888638,3.3230417944038875,3.2618515457970094,3.063011283293579,3.161933487759037,3.146487203035322,3.2029489766988037,3.2147605418082614,3.107929672751905,3.2299928593372615,3.3236609108551933,3.42259652300629,3.4700017728072186,Correct,3.1576469086746473
5_1,5,856,4.193492713166531,4.108106976092595,4.002636000509487,,4.054240731234677,4.197223147920532,3.9370845091013207,4.037245719234726,4.340520322089962,4.339040212146181,4.142595473211085,3.931382500894285,4.465835212301967,4.392284344814176,4.341642058341913,4.106184976268242,4.423984310686683,4.036121362215875,4.115867333383148,3.941310720747633,Correct,4.150799844629563
5_2,5,856,REJECT,,,,,,,,,,,,,,,,,,,,,
5_3,5,856,REJECT,,,,,,,,,,,,,,,,,,,,,
5_4,5,856,5.5314120621631915,5.386165593916972,5.337730939755661,,5.444708037554868,5.316919593457089,5.402893856664033,5.269826797228215,5.152122329209325,5.08351490896499,5.07838449023563,5.1731957893418175,5.4287698047716875,5.691416283117033,5.034816597875378,5.431658626389913,5.584616267802088,5.6049654988429465,5.5874240808394875,5.59753208095533,Incorrect,5.458788828040081
5_5,5,856,5.221980492863621,4.8400643177767515,4.601817359304864,,5.027339415228344,4.726181757857276,5.002651905159754,5.205422802039295,5.511525317678386,5.556271340573269,5.55608236841909,5.817551961289862,5.801233551906178,6.0427345218958886,5.357749161430238,5.722344740163618,5.6782950866057575,5.59071052407688,5.822053372240237,6.072813001051774,Correct,5.031022405320186
6_1,6,856,4.840988603197496,4.793298999371081,4.679663509124037,,4.6238458794238,4.617273479475636,4.597256722739407,4.292855274896679,4.253650030898924,4.497676450166773,4.593471275004871,4.260776449619147,4.111252493772433,4.236505396388627,4.251752878505685,4.552004950411979,4.802876766151889,4.2810453789410445,4.069844768061364,3.980672200286019,Correct,4.817143801284288
6_2,6,856,4.634121489896845,4.598928412010906,4.532753531284344,,4.448904252057917,4.242598144109768,4.499303181464533,4.330040412814165,4.516800136185319,4.754615856870473,4.7511148159534615,4.569071959334447,4.335903118526656,4.209081038012723,3.9330592735500614,3.9399616473533996,3.992822995837941,4.318178708746094,4.277536877930221,4.532359643183296,Correct,4.616524950953876
6_3,6,856,3.9810119857583404,4.411813777557409,4.778739033278276,,4.32896101304148,4.0446004091903625,3.6531266492592818,3.9480311146302056,4.053819764704617,3.7760650032510834,3.900907994292963,3.98919717418079,4.097709540487019,4.031236179399328,3.855875150402442,3.9681942536249797,4.00379074626439,4.04546385265665,3.6374116767165137,3.728209624258065,Correct,4.196412881657874
6_4,6,856,4.732989345609865,4.933160063148172,4.8289752590220125,,5.068270855744325,5.256448555881767,5.124217906333879,4.989387845768073,5.010757011280919,4.879981396174546,4.913349826377033,4.808550518806018,4.989857240922851,5.166350852798968,5.018921391757004,4.9580097852518135,5.188700128254084,5.102414694157985,4.780864095059683,4.361329446184535,Incorrect,4.833074704379019
6_5,6,856,6.05825160550968,5.876407515563098,5.819533607633916,,5.5355917827524665,5.50078587197962,5.661410174343967,5.733780696567204,5.997371781221196,6.029285706351129,5.998354584432918,5.934408452136913,5.860170004726127,5.7327842782801754,5.824514871961043,5.570164166452413,5.39188024633224,5.640857325756736,5.541434861372229,5.482581199639454,Correct,5.967329560536389
7_1,7,856,2.066914728953361,2.011530715495972,2.02311607222282,,2.010768876152573,1.90643406941736,1.802308076446447,1.8164805242793565,2.1795347329432495,2.0531874950593334,1.951718122798159,1.9242730673297668,1.779000448588562,1.9579036588496141,2.129425272180077,2.245619581410263,2.1250849836073598,2.0958059902815984,2.2024698997552457,2.286966545725166,Correct,2.0392227222246664
7_2,7,856,2.038460409933904,1.962268823045417,1.742253521581149,,1.8207120729859243,1.900652149089387,1.980801303890483,1.961932442190042,1.8757814400718853,1.8377649384088983,1.8994540385767724,1.9196610091859707,1.9786274690237808,1.9757197606522532,2.0106427666526097,1.6277439714549913,2.3556695285044453,2.081405739839631,2.0022615797411683,2.1631425833190425,Correct,2.0003646164896605
7_3,7,856,,,,3.179969421879109,3.3641807154614893,3.5265157028211465,2.8291882971139515,2.2391624496063236,2.139811917003872,2.1495799035729872,2.103948177382122,2.01903381899481,1.9211221223638713,2.014706235759474,1.9373468527695732,1.8941441463700979,1.983234291546269,1.9298645053739534,1.987005060856837,2.0691896317406475,Incorrect,3.179969421879109
7_4,7,856,2.2726999204764065,2.3464936407226773,2.4027001491849673,,2.720164913900205,2.3100346960768903,2.240038700375186,2.2079221498710933,2.0913718008706814,2.051755693901019,2.04128014580126,1.9970462816188785,1.9678513484741293,2.1304143545454486,2.3155028473387973,2.1982645141678714,2.07525331018259,1.9969952686655403,2.0057440036763605,1.9972061517885082,Correct,2.309596780599542
7_5,7,856,2.884875328822038,2.5765062648382355,2.311489528674467,,2.1945588654216586,2.041097286836084,2.039067697141538,2.0624905481358606,2.005621927312412,2.0206709638813742,2.016704456358933,1.9952153701827455,1.9239037595894526,2.015592561035796,1.8565402250365757,1.9002569724273408,1.827776838167299,1.7631539671838479,1.7934399634719254,1.7917703274556844,Correct,2.730690796830137
8_1,8,856,2.9944656094186883,3.0196582132349548,3.270560775770088,,3.05970741009457,3.2277207314977945,3.35838030985308,3.540970049124837,3.5784669905503734,3.4422115420568407,3.2605249947908734,3.544250764189709,3.6380968127413715,3.6198655270873137,3.52305957449317,3.517220071192219,3.36812521202142,2.261502456699001,2.274621202476314,2.315440012450642,Incorrect,3.0070619113268213
8_2,8,856,2.0735140672681593,2.0603342623012155,2.314127722633807,,2.1305348400412263,2.3447211068108778,2.429807629720576,2.2506040801815397,2.460842735212072,2.605978081705378,2.6260726828983727,2.1715342895310044,1.996362712110214,2.1160116607244372,2.3580603185758644,2.628381083867877,2.730234406102718,2.327156778443501,2.235847504103433,2.1813132545643654,Correct,2.0669241647846874
8_3,8,856,,,,3.4196977169490395,3.310158626186403,3.316832159822893,3.398266033474086,3.177443093602686,3.2085092215094333,3.2475892930416537,3.270160931352888,3.2777564096079694,3.199876261625688,3.436272437085677,3.390101895054354,3.5451379266062446,3.4807483579745955,3.648248390327752,3.512638011425428,3.563162652524391,Incorrect,3.4196977169490395
